candidate_label,warmup_conflicts,family,base_instance_id,variant,repeat_id,target_role,reference_search_ok,candidate_search_ok,search_ok_lost_vs_reference,search_ok_gained_vs_reference,candidate_search_blowup,candidate_cpu_only_win,protocol_win_search_bad_candidate,adapter_cached_decisions_delta_reference,adapter_cached_decisions_delta_candidate,adapter_cached_decisions_delta_change_vs_reference,adapter_cached_conflicts_delta_reference,adapter_cached_conflicts_delta_candidate,adapter_cached_conflicts_delta_change_vs_reference,adapter_cached_final_cpu_delta_reference,adapter_cached_final_cpu_delta_candidate,adapter_cached_final_cpu_delta_change_vs_reference,adapter_plain_protocol_delta_candidate
iter=115,3,random_3sat_control,random_3sat_control_v160_c704_seed2615,perm_seed1730,1,random_control,False,False,False,False,True,True,False,1348.0,778.0,-570.0,1065.0,647.0,-418.0,0.009494,-0.0021289999999999,-0.0116229999999999,0.1206293578749895
iter=115,3,random_3sat_control,random_3sat_control_v160_c704_seed2615,perm_seed1730,2,random_control,False,False,False,False,True,False,False,1348.0,778.0,-570.0,1065.0,647.0,-418.0,0.008784,0.0059019999999999,-0.0028820000000000998,0.2011504335102438
iter=115,3,random_3sat_control,random_3sat_control_v160_c704_seed2615,perm_seed1731,0,random_control,False,False,False,False,True,True,False,715.0,1059.0,344.0,447.0,769.0,322.0,0.014108,-0.0050479999999999,-0.019155999999999902,0.2902247643831968
iter=115,3,random_3sat_control,random_3sat_control_v160_c704_seed2615,perm_seed1731,1,random_control,False,False,False,False,True,True,False,715.0,1059.0,344.0,447.0,769.0,322.0,0.013449,-0.005374,-0.018823,0.1639147116686105
iter=115,3,random_3sat_control,random_3sat_control_v160_c704_seed2615,perm_seed1731,2,random_control,False,False,False,False,True,False,False,715.0,1059.0,344.0,447.0,769.0,322.0,-0.0027379999999999,0.0030999999999999,0.0058379999999998,0.2395629770371317
iter=115,3,random_3sat_control,random_3sat_control_v180_c760_seed3301,base,0,random_control,False,False,False,False,True,False,False,15458.0,41836.0,26378.0,13445.0,36841.0,23396.0,0.167172,0.77512,0.607948,0.5715078259851931
iter=115,3,random_3sat_control,random_3sat_control_v180_c760_seed3301,base,1,random_control,False,False,False,False,True,False,False,15458.0,41836.0,26378.0,13445.0,36841.0,23396.0,0.161533,0.6711119999999999,0.5095789999999999,0.3387835663614869
iter=115,3,random_3sat_control,random_3sat_control_v180_c760_seed3301,base,2,random_control,False,False,False,False,True,False,False,15458.0,41836.0,26378.0,13445.0,36841.0,23396.0,0.150588,0.639526,0.48893800000000004,0.3869028873144389
iter=115,3,random_3sat_control,random_3sat_control_v180_c760_seed3301,perm_seed1730,0,random_control,False,False,False,False,True,False,True,13706.0,38509.0,24803.0,11937.0,33868.0,21931.0,0.142338,0.634904,0.49256600000000006,-0.1449504818160533
iter=115,3,random_3sat_control,random_3sat_control_v180_c760_seed3301,perm_seed1730,1,random_control,False,False,False,False,True,False,True,13706.0,38509.0,24803.0,11937.0,33868.0,21931.0,0.147676,0.5785899999999999,0.4309139999999999,-0.2988728753355145
iter=115,3,random_3sat_control,random_3sat_control_v180_c760_seed3301,perm_seed1730,2,random_control,False,False,False,False,True,False,True,13706.0,38509.0,24803.0,11937.0,33868.0,21931.0,0.146361,0.577058,0.430697,-0.2319885682914854
iter=115,3,random_3sat_control,random_3sat_control_v180_c760_seed3301,perm_seed1731,0,random_control,False,False,False,False,True,False,True,14903.0,11790.0,-3113.0,12946.0,10228.0,-2718.0,0.146794,0.179068,0.032274,-0.1383879175227285
