pair_id,repeat_id,base_instance_id,variant,plain_method_count,neutral_method_count,plain_final_result,neutral_final_result,plain_final_solved,neutral_final_solved,plain_final_decisions,neutral_final_decisions,plain_final_conflicts,neutral_final_conflicts,plain_final_cpu_time,neutral_final_cpu_time,final_cpu_time_delta,result_match,solved_match,decisions_match,conflicts_match,accepted,rejection_reason
repeat=1|base=random_3sat_control_v55_c234_seed1926|variant=base,1,random_3sat_control_v55_c234_seed1926,base,1,1,SATISFIABLE,SATISFIABLE,True,True,88,88,64,64,0.00075,0.000838,8.799999999999997e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v55_c234_seed1926|variant=perm_seed1730,1,random_3sat_control_v55_c234_seed1926,perm_seed1730,1,1,SATISFIABLE,SATISFIABLE,True,True,142,142,113,113,0.00081,0.000822,1.2000000000000075e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v55_c234_seed1926|variant=perm_seed1731,1,random_3sat_control_v55_c234_seed1926,perm_seed1731,1,1,SATISFIABLE,SATISFIABLE,True,True,37,37,17,17,0.000685,0.000685,0.0,True,True,True,True,True,
repeat=1|base=random_3sat_control_v55_c234_seed1926|variant=perm_seed1732,1,random_3sat_control_v55_c234_seed1926,perm_seed1732,1,1,SATISFIABLE,SATISFIABLE,True,True,39,39,19,19,0.000681,0.000746,6.500000000000006e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v55_c234_seed1926|variant=perm_seed1733,1,random_3sat_control_v55_c234_seed1926,perm_seed1733,1,1,SATISFIABLE,SATISFIABLE,True,True,66,66,46,46,0.000742,0.000755,1.299999999999999e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v55_c234_seed1926|variant=perm_seed1734,1,random_3sat_control_v55_c234_seed1926,perm_seed1734,1,1,SATISFIABLE,SATISFIABLE,True,True,69,69,41,41,0.000727,0.00075,2.3000000000000017e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v55_c234_seed1926|variant=perm_seed1735,1,random_3sat_control_v55_c234_seed1926,perm_seed1735,1,1,SATISFIABLE,SATISFIABLE,True,True,26,26,8,8,0.000643,0.000672,2.8999999999999946e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v55_c234_seed1926|variant=perm_seed1736,1,random_3sat_control_v55_c234_seed1926,perm_seed1736,1,1,SATISFIABLE,SATISFIABLE,True,True,61,61,49,49,0.00074,0.000742,2.0000000000000486e-06,True,True,True,True,True,
repeat=1|base=random_3sat_control_v55_c234_seed1926|variant=perm_seed1737,1,random_3sat_control_v55_c234_seed1926,perm_seed1737,1,1,SATISFIABLE,SATISFIABLE,True,True,52,52,31,31,0.000682,0.000696,1.4000000000000015e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v55_c234_seed1926|variant=perm_seed1738,1,random_3sat_control_v55_c234_seed1926,perm_seed1738,1,1,SATISFIABLE,SATISFIABLE,True,True,24,24,7,7,0.000675,0.000669,-6.000000000000037e-06,True,True,True,True,True,
repeat=1|base=random_3sat_control_v55_c234_seed1926|variant=perm_seed1739,1,random_3sat_control_v55_c234_seed1926,perm_seed1739,1,1,SATISFIABLE,SATISFIABLE,True,True,54,54,36,36,0.000678,0.000722,4.3999999999999985e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v55_c234_seed1926|variant=perm_seed1740,1,random_3sat_control_v55_c234_seed1926,perm_seed1740,1,1,SATISFIABLE,SATISFIABLE,True,True,82,82,62,62,0.000778,0.00075,-2.800000000000003e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v55_c234_seed1926|variant=perm_seed1741,1,random_3sat_control_v55_c234_seed1926,perm_seed1741,1,1,SATISFIABLE,SATISFIABLE,True,True,129,129,112,112,0.00081,0.000832,2.1999999999999993e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v55_c234_seed1926|variant=perm_seed1742,1,random_3sat_control_v55_c234_seed1926,perm_seed1742,1,1,SATISFIABLE,SATISFIABLE,True,True,31,31,12,12,0.000704,0.000712,7.999999999999978e-06,True,True,True,True,True,
repeat=1|base=random_3sat_control_v55_c234_seed1926|variant=perm_seed1743,1,random_3sat_control_v55_c234_seed1926,perm_seed1743,1,1,SATISFIABLE,SATISFIABLE,True,True,30,30,11,11,0.000673,0.000674,1.0000000000000243e-06,True,True,True,True,True,
repeat=1|base=random_3sat_control_v55_c234_seed1926|variant=perm_seed1744,1,random_3sat_control_v55_c234_seed1926,perm_seed1744,1,1,SATISFIABLE,SATISFIABLE,True,True,52,52,37,37,0.000732,0.000753,2.099999999999997e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v55_c234_seed1926|variant=perm_seed1745,1,random_3sat_control_v55_c234_seed1926,perm_seed1745,1,1,SATISFIABLE,SATISFIABLE,True,True,29,29,20,20,0.000669,0.000685,1.5999999999999955e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v60_c180_seed1912|variant=base,1,random_3sat_control_v60_c180_seed1912,base,1,1,SATISFIABLE,SATISFIABLE,True,True,27,27,6,6,0.000692,0.000676,-1.6000000000000064e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v60_c180_seed1912|variant=perm_seed1730,1,random_3sat_control_v60_c180_seed1912,perm_seed1730,1,1,SATISFIABLE,SATISFIABLE,True,True,21,21,3,3,0.000688,0.000661,-2.7000000000000006e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v60_c180_seed1912|variant=perm_seed1731,1,random_3sat_control_v60_c180_seed1912,perm_seed1731,1,1,SATISFIABLE,SATISFIABLE,True,True,22,22,2,2,0.000665,0.000702,3.700000000000003e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v60_c180_seed1912|variant=perm_seed1732,1,random_3sat_control_v60_c180_seed1912,perm_seed1732,1,1,SATISFIABLE,SATISFIABLE,True,True,23,23,6,6,0.000704,0.000727,2.3000000000000017e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v60_c180_seed1912|variant=perm_seed1733,1,random_3sat_control_v60_c180_seed1912,perm_seed1733,1,1,SATISFIABLE,SATISFIABLE,True,True,22,22,5,5,0.000784,0.000702,-8.199999999999993e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v60_c180_seed1912|variant=perm_seed1734,1,random_3sat_control_v60_c180_seed1912,perm_seed1734,1,1,SATISFIABLE,SATISFIABLE,True,True,23,23,2,2,0.00069,0.000688,-1.99999999999994e-06,True,True,True,True,True,
repeat=1|base=random_3sat_control_v60_c180_seed1912|variant=perm_seed1735,1,random_3sat_control_v60_c180_seed1912,perm_seed1735,1,1,SATISFIABLE,SATISFIABLE,True,True,27,27,7,7,0.000808,0.000734,-7.400000000000006e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v60_c180_seed1912|variant=perm_seed1736,1,random_3sat_control_v60_c180_seed1912,perm_seed1736,1,1,SATISFIABLE,SATISFIABLE,True,True,26,26,2,2,0.000674,0.000648,-2.599999999999998e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v60_c180_seed1912|variant=perm_seed1737,1,random_3sat_control_v60_c180_seed1912,perm_seed1737,1,1,SATISFIABLE,SATISFIABLE,True,True,21,21,1,1,0.000665,0.000685,1.9999999999999944e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v60_c180_seed1912|variant=perm_seed1738,1,random_3sat_control_v60_c180_seed1912,perm_seed1738,1,1,SATISFIABLE,SATISFIABLE,True,True,20,20,1,1,0.000749,0.000813,6.400000000000004e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v60_c180_seed1912|variant=perm_seed1739,1,random_3sat_control_v60_c180_seed1912,perm_seed1739,1,1,SATISFIABLE,SATISFIABLE,True,True,14,14,0,0,0.000701,0.000674,-2.7000000000000006e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v60_c180_seed1912|variant=perm_seed1740,1,random_3sat_control_v60_c180_seed1912,perm_seed1740,1,1,SATISFIABLE,SATISFIABLE,True,True,17,17,0,0,0.000754,0.00075,-3.999999999999989e-06,True,True,True,True,True,
repeat=1|base=random_3sat_control_v60_c180_seed1912|variant=perm_seed1741,1,random_3sat_control_v60_c180_seed1912,perm_seed1741,1,1,SATISFIABLE,SATISFIABLE,True,True,19,19,0,0,0.000643,0.000702,5.9000000000000025e-05,True,True,True,True,True,
repeat=1|base=random_3sat_control_v60_c180_seed1912|variant=perm_seed1742,1,random_3sat_control_v60_c180_seed1912,perm_seed1742,1,1,SATISFIABLE,SATISFIABLE,True,True,26,26,8,8,0.000647,0.000676,2.8999999999999946e-05,True,True,True,True,True,
