candidate_label,warmup_conflicts,family,base_instance_id,variant,repeat_id,target_role,reference_search_ok,candidate_search_ok,search_ok_lost_vs_reference,search_ok_gained_vs_reference,candidate_search_blowup,candidate_cpu_only_win,protocol_win_search_bad_candidate,adapter_cached_decisions_delta_reference,adapter_cached_decisions_delta_candidate,adapter_cached_decisions_delta_change_vs_reference,adapter_cached_conflicts_delta_reference,adapter_cached_conflicts_delta_candidate,adapter_cached_conflicts_delta_change_vs_reference,adapter_cached_final_cpu_delta_reference,adapter_cached_final_cpu_delta_candidate,adapter_cached_final_cpu_delta_change_vs_reference,adapter_plain_protocol_delta_candidate
iter=80,1,complete_coloring,k9_color8,perm_seed1730,2,anchor,True,True,False,False,False,False,False,-987.0,-1560.0,-573.0,-1053.0,-1710.0,-657.0,-0.1494739999999999,-0.2615829999999999,-0.11210899999999999,0.493550866492331
iter=80,1,complete_coloring,k9_color8,perm_seed1731,0,anchor,True,True,False,False,False,False,False,-3333.0,-10778.0,-7445.0,-3053.0,-9869.0,-6816.0,-0.232344,-0.358242,-0.125898,-0.0956844795717
iter=80,1,complete_coloring,k9_color8,perm_seed1731,1,anchor,True,True,False,False,False,False,False,-3333.0,-10778.0,-7445.0,-3053.0,-9869.0,-6816.0,-0.204363,-0.346259,-0.141896,0.110480235273242
iter=80,1,complete_coloring,k9_color8,perm_seed1731,2,anchor,True,True,False,False,False,False,False,-3333.0,-10778.0,-7445.0,-3053.0,-9869.0,-6816.0,-0.10865,-0.354975,-0.246325,0.2352046924560069
iter=80,1,php,php_p9_h8,base,0,anchor,True,True,False,False,False,False,False,-1433.0,-4122.0,-2689.0,-1249.0,-3794.0,-2545.0,0.026395,-0.109022,-0.13541699999999998,-0.0622039566825032
iter=80,1,php,php_p9_h8,base,1,anchor,True,True,False,False,False,False,False,-1433.0,-4122.0,-2689.0,-1249.0,-3794.0,-2545.0,0.026691,-0.202874,-0.229565,0.192383785590291
iter=80,1,php,php_p9_h8,base,2,anchor,True,True,False,False,False,False,False,-1433.0,-4122.0,-2689.0,-1249.0,-3794.0,-2545.0,-0.0239909999999999,-0.040213,-0.016222000000000097,0.2517502154554127
iter=80,1,php,php_p9_h8,perm_seed1730,0,anchor,True,True,False,False,False,False,False,-987.0,-1560.0,-573.0,-1053.0,-1710.0,-657.0,-0.157413,-0.265566,-0.10815300000000003,0.1136178212234377
iter=80,1,php,php_p9_h8,perm_seed1730,1,anchor,True,True,False,False,False,False,False,-987.0,-1560.0,-573.0,-1053.0,-1710.0,-657.0,-0.1352169999999999,-0.232284,-0.0970670000000001,0.3520811006177664
iter=80,1,php,php_p9_h8,perm_seed1730,2,anchor,True,True,False,False,False,False,False,-987.0,-1560.0,-573.0,-1053.0,-1710.0,-657.0,-0.126446,-0.1529239999999999,-0.02647799999999989,0.3776970026394128
iter=80,1,php,php_p9_h8,perm_seed1731,0,anchor,True,True,False,False,False,False,False,-3333.0,-11360.0,-8027.0,-3053.0,-10640.0,-7587.0,-0.148711,-0.2660189999999999,-0.11730799999999988,-0.1917293344329595
iter=80,1,php,php_p9_h8,perm_seed1731,1,anchor,True,True,False,False,False,False,False,-3333.0,-11360.0,-8027.0,-3053.0,-10640.0,-7587.0,-0.1090989999999999,-0.190718,-0.0816190000000001,0.1650223351892232
iter=80,1,php,php_p9_h8,perm_seed1731,2,anchor,True,True,False,False,False,False,False,-3333.0,-11360.0,-8027.0,-3053.0,-10640.0,-7587.0,-0.1134899999999999,-0.229049,-0.1155590000000001,0.1770435408973097
iter=80,3,complete_coloring,k9_color8,base,0,anchor,True,True,False,False,False,False,False,-1704.0,-3972.0,-2268.0,-1352.0,-3590.0,-2238.0,-0.0944309999999999,-0.2476489999999999,-0.153218,0.6855432608883381
iter=80,3,complete_coloring,k9_color8,base,1,anchor,True,True,False,False,False,False,False,-1704.0,-3972.0,-2268.0,-1352.0,-3590.0,-2238.0,-0.1051759999999999,-0.147481,-0.042305000000000106,1.3565892301969529
iter=80,3,complete_coloring,k9_color8,base,2,anchor,True,True,False,False,False,False,False,-1704.0,-3972.0,-2268.0,-1352.0,-3590.0,-2238.0,-0.0951239999999999,-0.1451449999999999,-0.05002100000000001,0.4006884106839298
iter=80,3,complete_coloring,k9_color8,perm_seed1730,0,anchor,True,True,False,False,False,False,False,-2367.0,-1442.0,925.0,-2177.0,-1494.0,683.0,-0.1708399999999999,-0.337301,-0.1664610000000001,0.8776307983560561
iter=80,3,complete_coloring,k9_color8,perm_seed1730,1,anchor,True,True,False,False,False,False,False,-2367.0,-1442.0,925.0,-2177.0,-1494.0,683.0,-0.170928,-0.299492,-0.12856399999999998,1.5120585905947683
iter=80,3,complete_coloring,k9_color8,perm_seed1730,2,anchor,True,True,False,False,False,False,False,-2367.0,-1442.0,925.0,-2177.0,-1494.0,683.0,-0.170685,-0.307449,-0.13676399999999997,0.6201765230726004
iter=80,3,complete_coloring,k9_color8,perm_seed1731,0,anchor,True,True,False,False,False,False,False,-5308.0,-5272.0,36.0,-4752.0,-4615.0,137.0,-0.169721,-0.331837,-0.16211599999999998,0.1024622234201431
iter=80,3,complete_coloring,k9_color8,perm_seed1731,1,anchor,True,True,False,False,False,False,False,-5308.0,-5272.0,36.0,-4752.0,-4615.0,137.0,-0.151109,-0.328267,-0.17715799999999998,-0.0002074055318832
iter=80,3,complete_coloring,k9_color8,perm_seed1731,2,anchor,True,True,False,False,False,False,False,-5308.0,-5272.0,36.0,-4752.0,-4615.0,137.0,-0.1801519999999999,-0.394677,-0.2145250000000001,0.7689567054077387
iter=80,3,php,php_p9_h8,base,0,anchor,True,True,False,False,False,False,False,-1704.0,-3972.0,-2268.0,-1352.0,-3590.0,-2238.0,-0.076527,-0.2370629999999999,-0.1605359999999999,-0.0034727069743275
iter=80,3,php,php_p9_h8,base,1,anchor,True,True,False,False,False,False,False,-1704.0,-3972.0,-2268.0,-1352.0,-3590.0,-2238.0,-0.0808979999999999,-0.208881,-0.12798300000000012,-0.1072939264490009
iter=80,3,php,php_p9_h8,base,2,anchor,True,True,False,False,False,False,False,-1704.0,-3972.0,-2268.0,-1352.0,-3590.0,-2238.0,-0.076807,-0.263891,-0.18708399999999997,0.7385488441106677
iter=80,3,php,php_p9_h8,perm_seed1730,0,anchor,True,True,False,False,False,False,False,-2367.0,-1442.0,925.0,-2177.0,-1494.0,683.0,-0.1701459999999999,-0.322241,-0.1520950000000001,0.1911309154200553
iter=80,3,php,php_p9_h8,perm_seed1730,1,anchor,True,True,False,False,False,False,False,-2367.0,-1442.0,925.0,-2177.0,-1494.0,683.0,-0.1479349999999999,-0.3525919999999999,-0.204657,0.1079713186411261
iter=80,3,php,php_p9_h8,perm_seed1730,2,anchor,True,True,False,False,False,False,False,-2367.0,-1442.0,925.0,-2177.0,-1494.0,683.0,-0.158957,-0.262988,-0.10403100000000001,0.8797748237161637
iter=80,3,php,php_p9_h8,perm_seed1731,0,anchor,True,True,False,False,False,False,False,-5308.0,-5272.0,36.0,-4752.0,-4615.0,137.0,-0.164952,-0.300954,-0.136002,0.1067574895587564
iter=80,3,php,php_p9_h8,perm_seed1731,1,anchor,True,True,False,False,False,False,False,-5308.0,-5272.0,36.0,-4752.0,-4615.0,137.0,-0.160515,-0.304913,-0.144398,-0.0024107881900667
iter=80,3,php,php_p9_h8,perm_seed1731,2,anchor,True,True,False,False,False,False,False,-5308.0,-5272.0,36.0,-4752.0,-4615.0,137.0,-0.152978,-0.284396,-0.13141799999999998,0.7188586180766223
v1_2_iter15,1,complete_coloring,k9_color8,base,0,anchor,True,True,False,False,False,False,False,-1433.0,-1433.0,0.0,-1249.0,-1249.0,0.0,-0.014762,-0.014762,0.0,0.267134588690996
v1_2_iter15,1,complete_coloring,k9_color8,base,1,anchor,True,True,False,False,False,False,False,-1433.0,-1433.0,0.0,-1249.0,-1249.0,0.0,-0.126375,-0.126375,0.0,0.5506930162339806
v1_2_iter15,1,complete_coloring,k9_color8,base,2,anchor,True,True,False,False,False,False,False,-1433.0,-1433.0,0.0,-1249.0,-1249.0,0.0,-0.042073,-0.042073,0.0,1.27205235748142
