warmup_conflicts,base_instance_id,variant,repeat_id,candidate_label_reference,source_csv_reference,instance_id_reference,family_reference,control_type_reference,scale_reference,benchmark_role_reference,symmetry_strength_reference,num_vars_reference,num_clauses_reference,final_cpu_lim_reference,warmup_cpu_lim_reference,checkpoint_reference,known_expected_result_reference,event_adapter_final_known_expected_match_reference,event_adapter_final_final_solved_reference,adapter_cached_decisions_delta_reference,adapter_cached_conflicts_delta_reference,adapter_cached_final_cpu_delta_reference,adapter_cached_protocol_delta_reference,adapter_plain_final_cpu_delta_reference,adapter_plain_protocol_delta_reference,warmup_cpu_time_reference,warmup_conflict_count_reference,warmup_decisions_reference,event_state_l2_sum_reference,event_state_nonzero_vars_reference,event_adapter_graph_gate_evidence_reference,adapter_inference_wall_time_reference,plain_unguided_glucose_final_cpu_time_reference,plain_unguided_glucose_final_decisions_reference,plain_unguided_glucose_final_conflicts_reference,cached_trace_no_adapter_final_final_cpu_time_reference,cached_trace_no_adapter_final_final_decisions_reference,cached_trace_no_adapter_final_final_conflicts_reference,event_adapter_final_final_cpu_time_reference,event_adapter_final_final_decisions_reference,event_adapter_final_final_conflicts_reference,search_ok_reference,search_blowup_reference,cpu_only_win_reference,protocol_only_win_reference,random_control_reference,target_role_reference,candidate_label_candidate,source_csv_candidate,instance_id_candidate,family_candidate,control_type_candidate,scale_candidate,benchmark_role_candidate,symmetry_strength_candidate,num_vars_candidate,num_clauses_candidate,final_cpu_lim_candidate,warmup_cpu_lim_candidate,checkpoint_candidate,known_expected_result_candidate,event_adapter_final_known_expected_match_candidate,event_adapter_final_final_solved_candidate,adapter_cached_decisions_delta_candidate,adapter_cached_conflicts_delta_candidate,adapter_cached_final_cpu_delta_candidate,adapter_cached_protocol_delta_candidate,adapter_plain_final_cpu_delta_candidate,adapter_plain_protocol_delta_candidate,warmup_cpu_time_candidate,warmup_conflict_count_candidate,warmup_decisions_candidate,event_state_l2_sum_candidate,event_state_nonzero_vars_candidate,event_adapter_graph_gate_evidence_candidate,adapter_inference_wall_time_candidate,plain_unguided_glucose_final_cpu_time_candidate,plain_unguided_glucose_final_decisions_candidate,plain_unguided_glucose_final_conflicts_candidate,cached_trace_no_adapter_final_final_cpu_time_candidate,cached_trace_no_adapter_final_final_decisions_candidate,cached_trace_no_adapter_final_final_conflicts_candidate,event_adapter_final_final_cpu_time_candidate,event_adapter_final_final_decisions_candidate,event_adapter_final_final_conflicts_candidate,search_ok_candidate,search_blowup_candidate,cpu_only_win_candidate,protocol_only_win_candidate,random_control_candidate,target_role_candidate,candidate_label,reference_label,family,control_type,scale,benchmark_role,symmetry_strength,instance_id,target_role,random_control,reference_search_ok,candidate_search_ok,reference_search_blowup,candidate_search_blowup,reference_cpu_only_win,candidate_cpu_only_win,reference_protocol_only_win,candidate_protocol_only_win,adapter_cached_decisions_delta_change_vs_reference,adapter_cached_conflicts_delta_change_vs_reference,adapter_cached_final_cpu_delta_change_vs_reference,adapter_cached_protocol_delta_change_vs_reference,adapter_plain_final_cpu_delta_change_vs_reference,adapter_plain_protocol_delta_change_vs_reference,warmup_cpu_time_change_vs_reference,warmup_conflict_count_change_vs_reference,warmup_decisions_change_vs_reference,event_state_l2_sum_change_vs_reference,event_state_nonzero_vars_change_vs_reference,event_adapter_graph_gate_evidence_change_vs_reference,adapter_inference_wall_time_change_vs_reference,plain_unguided_glucose_final_cpu_time_change_vs_reference,plain_unguided_glucose_final_decisions_change_vs_reference,plain_unguided_glucose_final_conflicts_change_vs_reference,cached_trace_no_adapter_final_final_cpu_time_change_vs_reference,cached_trace_no_adapter_final_final_decisions_change_vs_reference,cached_trace_no_adapter_final_final_conflicts_change_vs_reference,event_adapter_final_final_cpu_time_change_vs_reference,event_adapter_final_final_decisions_change_vs_reference,event_adapter_final_final_conflicts_change_vs_reference,search_ok_lost_vs_reference,search_ok_gained_vs_reference,new_blowup_vs_reference,hard_negative_lost_vs_reference,hard_negative_gained_vs_reference,anchor_lost_vs_reference,random_positive_candidate,subset_failure_positive_candidate,protocol_win_search_bad_candidate
1,k8_color7,perm_seed1730,0,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k8_color7_perm1730,complete_coloring,strong_symmetry,large,main,strong,56,372,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-369.0,-293.0,-0.0029109999999999,0.0589333489074707,-0.002728,0.3853009029297829,3.1e-05,1.0,6.0,84.79159545898438,56.0,0.6931471824645996,0.0618443489074707,0.045268,6138.0,5624.0,0.045451,6264.0,5696.0,0.04254,5895.0,5403.0,True,False,False,False,False,other,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k8_color7_perm1730,complete_coloring,strong_symmetry,large,main,strong,56,372,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-369.0,-293.0,-0.0029109999999999,0.0589333489074707,-0.002728,0.3853009029297829,3.1e-05,1.0,6.0,84.79159545898438,56.0,0.6931471824645996,0.0618443489074707,0.045268,6138.0,5624.0,0.045451,6264.0,5696.0,0.04254,5895.0,5403.0,True,False,False,False,False,other,v1_2_iter15,v1_2_iter15,complete_coloring,strong_symmetry,large,main,strong,k8_color7_perm1730,other,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
1,k8_color7,perm_seed1730,1,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k8_color7_perm1730,complete_coloring,strong_symmetry,large,main,strong,56,372,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-369.0,-293.0,-0.002529,0.0333746922454833,-0.018866,0.6432616900129319,0.004208,1.0,6.0,84.79159545898438,56.0,0.6931471824645996,0.0359036922454834,0.061071,6138.0,5624.0,0.044734,6264.0,5696.0,0.042205,5895.0,5403.0,True,False,False,False,False,other,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k8_color7_perm1730,complete_coloring,strong_symmetry,large,main,strong,56,372,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-369.0,-293.0,-0.002529,0.0333746922454833,-0.018866,0.6432616900129319,0.004208,1.0,6.0,84.79159545898438,56.0,0.6931471824645996,0.0359036922454834,0.061071,6138.0,5624.0,0.044734,6264.0,5696.0,0.042205,5895.0,5403.0,True,False,False,False,False,other,v1_2_iter15,v1_2_iter15,complete_coloring,strong_symmetry,large,main,strong,k8_color7_perm1730,other,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
1,k8_color7,perm_seed1730,2,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k8_color7_perm1730,complete_coloring,strong_symmetry,large,main,strong,56,372,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-369.0,-293.0,0.0061099999999999,0.0097539895629883,0.001523,1.4960812692655323,0.003594,1.0,6.0,84.79159545898438,56.0,0.6931471824645996,0.0036439895629882,0.043382,6138.0,5624.0,0.038795,6264.0,5696.0,0.044905,5895.0,5403.0,True,False,False,False,False,other,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k8_color7_perm1730,complete_coloring,strong_symmetry,large,main,strong,56,372,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-369.0,-293.0,0.0061099999999999,0.0097539895629883,0.001523,1.4960812692655323,0.003594,1.0,6.0,84.79159545898438,56.0,0.6931471824645996,0.0036439895629882,0.043382,6138.0,5624.0,0.038795,6264.0,5696.0,0.044905,5895.0,5403.0,True,False,False,False,False,other,v1_2_iter15,v1_2_iter15,complete_coloring,strong_symmetry,large,main,strong,k8_color7_perm1730,other,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
1,k8_color7,perm_seed1731,0,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k8_color7_perm1731,complete_coloring,strong_symmetry,large,main,strong,56,372,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-100.0,-113.0,-0.018701,0.0431433489074706,0.001717,0.3937004080993533,0.003964,1.0,6.0,84.7841796875,56.0,0.6931471824645996,0.0618443489074707,0.034356,5800.0,5271.0,0.054774,6148.0,5641.0,0.036073,6048.0,5528.0,True,False,False,False,False,other,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k8_color7_perm1731,complete_coloring,strong_symmetry,large,main,strong,56,372,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-100.0,-113.0,-0.018701,0.0431433489074706,0.001717,0.3937004080993533,0.003964,1.0,6.0,84.7841796875,56.0,0.6931471824645996,0.0618443489074707,0.034356,5800.0,5271.0,0.054774,6148.0,5641.0,0.036073,6048.0,5528.0,True,False,False,False,False,other,v1_2_iter15,v1_2_iter15,complete_coloring,strong_symmetry,large,main,strong,k8_color7_perm1731,other,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
1,k8_color7,perm_seed1731,1,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k8_color7_perm1731,complete_coloring,strong_symmetry,large,main,strong,56,372,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-100.0,-113.0,-0.02567,0.0102336922454834,0.001138,0.6554403866358995,0.003966,1.0,6.0,84.7841796875,56.0,0.6931471824645996,0.0359036922454834,0.034522,5800.0,5271.0,0.06133,6148.0,5641.0,0.03566,6048.0,5528.0,True,False,False,False,False,other,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k8_color7_perm1731,complete_coloring,strong_symmetry,large,main,strong,56,372,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-100.0,-113.0,-0.02567,0.0102336922454834,0.001138,0.6554403866358995,0.003966,1.0,6.0,84.7841796875,56.0,0.6931471824645996,0.0359036922454834,0.034522,5800.0,5271.0,0.06133,6148.0,5641.0,0.03566,6048.0,5528.0,True,False,False,False,False,other,v1_2_iter15,v1_2_iter15,complete_coloring,strong_symmetry,large,main,strong,k8_color7_perm1731,other,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
1,k8_color7,perm_seed1731,2,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k8_color7_perm1731,complete_coloring,strong_symmetry,large,main,strong,56,372,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-100.0,-113.0,-0.0088709999999999,-0.0052270104370117,0.006196,1.5040729286835195,0.00709,1.0,6.0,84.7841796875,56.0,0.6931471824645996,0.0036439895629882,0.029262,5800.0,5271.0,0.044329,6148.0,5641.0,0.035458,6048.0,5528.0,True,False,False,False,False,other,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k8_color7_perm1731,complete_coloring,strong_symmetry,large,main,strong,56,372,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-100.0,-113.0,-0.0088709999999999,-0.0052270104370117,0.006196,1.5040729286835195,0.00709,1.0,6.0,84.7841796875,56.0,0.6931471824645996,0.0036439895629882,0.029262,5800.0,5271.0,0.044329,6148.0,5641.0,0.035458,6048.0,5528.0,True,False,False,False,False,other,v1_2_iter15,v1_2_iter15,complete_coloring,strong_symmetry,large,main,strong,k8_color7_perm1731,other,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
1,k9_color8,base,0,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k9_color8,complete_coloring,strong_symmetry,large,main,strong,72,549,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-1433.0,-1249.0,-0.014762,0.0470823489074705,-0.124751,0.267134588690996,0.003816,1.0,7.0,109.32144165039062,72.0,0.6931471824645996,0.0618443489074707,0.671655,46557.0,43529.0,0.561666,43519.0,40436.0,0.546904,42086.0,39187.0,True,False,False,False,False,anchor,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k9_color8,complete_coloring,strong_symmetry,large,main,strong,72,549,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-1433.0,-1249.0,-0.014762,0.0470823489074705,-0.124751,0.267134588690996,0.003816,1.0,7.0,109.32144165039062,72.0,0.6931471824645996,0.0618443489074707,0.671655,46557.0,43529.0,0.561666,43519.0,40436.0,0.546904,42086.0,39187.0,True,False,False,False,False,anchor,v1_2_iter15,v1_2_iter15,complete_coloring,strong_symmetry,large,main,strong,k9_color8,anchor,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
1,k9_color8,base,1,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k9_color8,complete_coloring,strong_symmetry,large,main,strong,72,549,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-1433.0,-1249.0,-0.126375,-0.0904713077545165,-0.1051820000000001,0.5506930162339806,0.005596,1.0,7.0,109.32144165039062,72.0,0.6931471824645996,0.0359036922454834,0.655916,46557.0,43529.0,0.677109,43519.0,40436.0,0.550734,42086.0,39187.0,True,False,False,False,False,anchor,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k9_color8,complete_coloring,strong_symmetry,large,main,strong,72,549,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-1433.0,-1249.0,-0.126375,-0.0904713077545165,-0.1051820000000001,0.5506930162339806,0.005596,1.0,7.0,109.32144165039062,72.0,0.6931471824645996,0.0359036922454834,0.655916,46557.0,43529.0,0.677109,43519.0,40436.0,0.550734,42086.0,39187.0,True,False,False,False,False,anchor,v1_2_iter15,v1_2_iter15,complete_coloring,strong_symmetry,large,main,strong,k9_color8,anchor,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
1,k9_color8,base,2,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k9_color8,complete_coloring,strong_symmetry,large,main,strong,72,549,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-1433.0,-1249.0,-0.042073,-0.0384290104370119,-0.225278,1.27205235748142,0.006553,1.0,7.0,109.32144165039062,72.0,0.6931471824645996,0.0036439895629882,0.663787,46557.0,43529.0,0.480582,43519.0,40436.0,0.438509,42086.0,39187.0,True,False,False,False,False,anchor,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k9_color8,complete_coloring,strong_symmetry,large,main,strong,72,549,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-1433.0,-1249.0,-0.042073,-0.0384290104370119,-0.225278,1.27205235748142,0.006553,1.0,7.0,109.32144165039062,72.0,0.6931471824645996,0.0036439895629882,0.663787,46557.0,43529.0,0.480582,43519.0,40436.0,0.438509,42086.0,39187.0,True,False,False,False,False,anchor,v1_2_iter15,v1_2_iter15,complete_coloring,strong_symmetry,large,main,strong,k9_color8,anchor,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
1,k9_color8,perm_seed1730,0,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k9_color8_perm1730,complete_coloring,strong_symmetry,large,main,strong,72,549,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-987.0,-1053.0,-0.247936,-0.1860916510925292,0.006857,0.3974690382456779,0.002578,1.0,7.0,109.58531951904295,72.0,0.6931471824645996,0.0618443489074707,0.457205,39708.0,36681.0,0.711998,45794.0,42555.0,0.464062,44807.0,41502.0,True,False,False,False,False,anchor,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k9_color8_perm1730,complete_coloring,strong_symmetry,large,main,strong,72,549,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-987.0,-1053.0,-0.247936,-0.1860916510925292,0.006857,0.3974690382456779,0.002578,1.0,7.0,109.58531951904295,72.0,0.6931471824645996,0.0618443489074707,0.457205,39708.0,36681.0,0.711998,45794.0,42555.0,0.464062,44807.0,41502.0,True,False,False,False,False,anchor,v1_2_iter15,v1_2_iter15,complete_coloring,strong_symmetry,large,main,strong,k9_color8_perm1730,anchor,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
1,k9_color8,perm_seed1730,1,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k9_color8_perm1730,complete_coloring,strong_symmetry,large,main,strong,72,549,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-987.0,-1053.0,-0.210835,-0.1749313077545167,0.0261359999999999,0.6788367333716749,0.002235,1.0,7.0,109.58531951904295,72.0,0.6931471824645996,0.0359036922454834,0.435546,39708.0,36681.0,0.672517,45794.0,42555.0,0.461682,44807.0,41502.0,True,False,False,False,False,anchor,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k9_color8_perm1730,complete_coloring,strong_symmetry,large,main,strong,72,549,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-987.0,-1053.0,-0.210835,-0.1749313077545167,0.0261359999999999,0.6788367333716749,0.002235,1.0,7.0,109.58531951904295,72.0,0.6931471824645996,0.0359036922454834,0.435546,39708.0,36681.0,0.672517,45794.0,42555.0,0.461682,44807.0,41502.0,True,False,False,False,False,anchor,v1_2_iter15,v1_2_iter15,complete_coloring,strong_symmetry,large,main,strong,k9_color8_perm1730,anchor,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
1,k9_color8,perm_seed1730,2,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k9_color8_perm1730,complete_coloring,strong_symmetry,large,main,strong,72,549,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-987.0,-1053.0,-0.1494739999999999,-0.1458300104370116,-0.1362249999999999,1.3645871523740292,0.010094,1.0,7.0,109.58531951904295,72.0,0.6931471824645996,0.0036439895629882,0.516247,39708.0,36681.0,0.529496,45794.0,42555.0,0.380022,44807.0,41502.0,True,False,False,False,False,anchor,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,k9_color8_perm1730,complete_coloring,strong_symmetry,large,main,strong,72,549,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,True,True,True,-987.0,-1053.0,-0.1494739999999999,-0.1458300104370116,-0.1362249999999999,1.3645871523740292,0.010094,1.0,7.0,109.58531951904295,72.0,0.6931471824645996,0.0036439895629882,0.516247,39708.0,36681.0,0.529496,45794.0,42555.0,0.380022,44807.0,41502.0,True,False,False,False,False,anchor,v1_2_iter15,v1_2_iter15,complete_coloring,strong_symmetry,large,main,strong,k9_color8_perm1730,anchor,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
